player_id,name,position,rookie,jerseyNumber,teamCode,GP,GWG,G,S,Sh%,A,PTS,PTS/GP,+/-,PIM,PIM/GP,PPG,PPA,SHG,SHA,SG,rank,lastName,firstName,playerName,teamId,teamLogo,season,league,seasonName,seasonStartYear,seasonEndYear,scraped_at
20222,"Dupéré, Étienne",RW,0,0,Vic,4,0,0,2,0,0,0,0,-2,0,0,0,0,0,0,0,538,Dupéré,Étienne,"Dupéré, Étienne",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23429,"Ginnish, Jax",D,1,0,Cap,4,0,0,3,0,0,0,0,-3,2,0.5,0,0,0,0,0,539,Ginnish,Jax,"Ginnish, Jax",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21550,"Napon, Jamal",LW,1,0,Que,4,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,540,Napon,Jamal,"Napon, Jamal",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23448,"Thériault, Charles-Antoine",C,1,0,VdO,4,0,0,7,0,0,0,0,-2,0,0,0,0,0,0,0,541,Thériault,Charles-Antoine,"Thériault, Charles-Antoine",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20229,"Nasreddine, Alec",LW,0,32,Hal,5,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,542,Nasreddine,Alec,"Nasreddine, Alec",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20292,"St-Onge, Olivier",G,1,31,Sha,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,St-Onge,Olivier,"St-Onge, Olivier",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21383,"Anctil, Gabriel",D,1,89,Chi,6,0,0,2,0,0,0,0,2,2,0.33,0,0,0,0,0,544,Anctil,Gabriel,"Anctil, Gabriel",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23773,"Buckley, Danny",LW,0,36,Mon,6,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,545,Buckley,Danny,"Buckley, Danny",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23400,"Corso, Benjamin",D,1,0,Sha,6,0,0,1,0,0,0,0,-4,2,0.33,0,0,0,0,0,546,Corso,Benjamin,"Corso, Benjamin",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23364,"Dubé, William",D,1,0,Cap,6,0,0,2,0,0,0,0,-7,2,0.33,0,0,0,0,0,547,Dubé,William,"Dubé, William",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23602,"Gagné, Tomas",G,0,31,Chi,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Gagné,Tomas,"Gagné, Tomas",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21501,"MacLeod, Cole",C,1,0,Hal,6,0,0,1,0,0,0,0,-3,0,0,0,0,0,0,0,549,MacLeod,Cole,"MacLeod, Cole",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21515,"Stockseth, Parker",G,1,29,She,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Stockseth,Parker,"Stockseth, Parker",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21605,"Vecvanags, Mikus",G,0,31,NFL,6,0,0,0,0,0,0,0,0,4,0.67,0,0,0,0,0,551,Vecvanags,Mikus,"Vecvanags, Mikus",2,https://assets.leaguestat.com/lhjmq/logos/2_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20381,"Giguère, Justin",G,1,35,BaC,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,Giguère,Justin,"Giguère, Justin",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23729,"Numminen, Nicklas",D,0,72,Chi,7,0,0,4,0,0,0,0,1,2,0.29,0,0,0,0,0,553,Numminen,Nicklas,"Numminen, Nicklas",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23402,"Petit, Zachary",D,1,0,Rou,7,0,0,5,0,0,0,0,-2,2,0.29,0,0,0,0,0,554,Petit,Zachary,"Petit, Zachary",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21467,"Savard, Derek",C,1,0,Chi,7,0,0,6,0,0,0,0,5,2,0.29,0,0,0,0,0,555,Savard,Derek,"Savard, Derek",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
24074,"Van Gelder, Braeden",D,1,17,Cap,7,0,0,2,0,0,0,0,-1,4,0.57,0,0,0,0,0,556,Van Gelder,Braeden,"Van Gelder, Braeden",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20287,"Brouillard, Derik",G,1,30,BLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,Brouillard,Derik,"Brouillard, Derik",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20315,"Moore, Noah Preston",G,1,30,Rim,9,0,0,0,0,0,0,0,0,2,0.22,0,0,0,0,0,558,Moore,Noah Preston,"Moore, Noah Preston",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23383,"Fortin, Mathys",G,1,90,Dru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,Fortin,Mathys,"Fortin, Mathys",14,https://assets.leaguestat.com/lhjmq/logos/50x50/14.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23608,"Ostridge, Nate",D,1,0,Rim,10,0,0,12,0,0,0,0,-5,0,0,0,0,0,0,0,560,Ostridge,Nate,"Ostridge, Nate",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19549,"Pelletier, Zach",G,0,32,BLB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,Pelletier,Zach,"Pelletier, Zach",19,https://assets.leaguestat.com/lhjmq/logos/19.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21638,"St-Pierre, Nathan",G,0,0,Que,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,St-Pierre,Nathan,"St-Pierre, Nathan",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23763,"Furuvik, Christian",LW,1,77,Sha,12,0,0,6,0,0,0,0,-3,5,0.42,0,0,0,0,0,563,Furuvik,Christian,"Furuvik, Christian",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21376,"Miller, Zack",LW,1,8,BaC,12,0,0,7,0,0,0,0,-4,6,0.5,0,0,0,0,0,564,Miller,Zack,"Miller, Zack",16,https://assets.leaguestat.com/lhjmq/logos/16.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
24108,"Moffett, Finn",G,1,35,Gat,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,Moffett,Finn,"Moffett, Finn",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21329,"Morrissette-Richer, Victor",C,1,17,Mon,14,0,0,8,0,0,0,0,-2,2,0.14,0,0,0,0,0,566,Morrissette-Richer,Victor,"Morrissette-Richer, Victor",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19588,"Train, Colby",D,0,74,Chi,16,0,0,9,0,0,0,0,-3,9,0.56,0,0,0,0,0,567,Train,Colby,"Train, Colby",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23568,"Waugh, Andrew",C,0,19,Que,17,0,0,9,0,0,0,0,-6,2,0.12,0,0,0,0,0,568,Waugh,Andrew,"Waugh, Andrew",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21388,"Weiner, Jacoby",G,1,35,Mon,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,Weiner,Jacoby,"Weiner, Jacoby",1,https://assets.leaguestat.com/lhjmq/logos/1.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23864,"Brisebois, Justin",G,1,12,She,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,Brisebois,Justin,"Brisebois, Justin",60,https://assets.leaguestat.com/lhjmq/logos/50x50/60.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20334,"Raymond, Alexandre",G,1,33,Rou,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,Raymond,Alexandre,"Raymond, Alexandre",11,https://assets.leaguestat.com/lhjmq/logos/50x50/11.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20224,"Lelièvre, Benjamin",G,0,73,Que,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,Lelièvre,Benjamin,"Lelièvre, Benjamin",9,https://assets.leaguestat.com/lhjmq/logos/9.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20260,"Boucher, Philippe",G,1,40,Sha,23,0,0,0,0,0,0,0,0,2,0.09,0,0,0,0,0,573,Boucher,Philippe,"Boucher, Philippe",13,https://assets.leaguestat.com/lhjmq/logos/13.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21646,"Chiras, Justin",D,0,73,Hal,23,0,0,25,0,0,0,0,-12,4,0.17,0,0,0,0,0,574,Chiras,Justin,"Chiras, Justin",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23880,"MacIsaac, Aiden",D,1,3,Cha,23,0,0,12,0,0,0,0,-4,6,0.26,0,0,0,0,0,575,MacIsaac,Aiden,"MacIsaac, Aiden",7,https://assets.leaguestat.com/lhjmq/logos/7.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21402,"Gillham-Cirka, Nicolas",G,1,39,Hal,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,Gillham-Cirka,Nicolas,"Gillham-Cirka, Nicolas",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23582,"Towle, Connor",G,0,33,Cap,29,0,0,0,0,0,0,0,0,2,0.07,0,0,0,0,0,577,Towle,Connor,"Towle, Connor",3,https://assets.leaguestat.com/lhjmq/logos/3.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
21422,"Catanzariti, Anthony",G,1,31,Vic,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,Catanzariti,Anthony,"Catanzariti, Anthony",17,https://assets.leaguestat.com/lhjmq/logos/17.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23909,"Kitchener, Dayton",G,1,38,Rim,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,Kitchener,Dayton,"Kitchener, Dayton",18,https://assets.leaguestat.com/lhjmq/logos/18_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
20198,"Beckman, Lucas",G,0,32,Chi,38,0,0,0,0,0,0,0,0,2,0.05,0,0,0,0,0,580,Beckman,Lucas,"Beckman, Lucas",10,https://assets.leaguestat.com/lhjmq/logos/10.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19664,"Bresson, Owen",G,0,29,Hal,41,0,0,0,0,0,0,0,0,11,0.27,0,0,0,0,0,581,Bresson,Owen,"Bresson, Owen",5,https://assets.leaguestat.com/lhjmq/logos/5_211.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
23743,"Shaiikov, Danai",G,1,90,Gat,50,0,0,0,0,0,0,0,0,6,0.12,0,0,0,0,0,582,Shaiikov,Danai,"Shaiikov, Danai",12,https://assets.leaguestat.com/lhjmq/logos/50x50/12.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
19545,"Beaunoyer, Émile",G,0,37,VdO,52,0,0,0,0,0,0,0,0,4,0.08,0,0,0,0,0,583,Beaunoyer,Émile,"Beaunoyer, Émile",15,https://assets.leaguestat.com/lhjmq/logos/15.png,211,qmjhl,2025-26 | Regular Season,2025,2026,2026-07-26T18:37:31.662530+00:00
